,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
26,SZ000876,0.015742832890695134,0.5555555555555556,,,,,,2026-04-22,-0.01026218,0.02850628,-0.35999715,0.0148232775,0.5200004,0.0034208233,0.12000244,-0.021664634,-0.7599951,1.0103686,1.0253456,0.9965437,1.010227,1.026459,0.97233826,0.9458159,1.01842,1.0241802,1.0128751,1.0032029,0.978089,0.984306,0.9961904,0.009605585,0.024701998,0.03164421,0.03304545,0.027682392,-0.0057538925,0.0045652133,0.0046512512,0.00016650737,-0.0006275546,0.89704853,0.3130902,0.75616944,0.0019676383,0.15674572,-0.0013672402,-0.02374637,-0.022275854,0.013279646,0.022322454,1.0368273,1.0368273,1.0368273,1.0414225,1.0598938,0.9965437,0.9585011,0.9297123,0.9296875,0.9296875,1.0172427,1.026459,1.0140271,1.0218382,1.0218382,1.0073427,0.9810862,0.94929737,0.94929737,0.9651981,0.2,0.4,0.7,0.6,0.45833334,0.08579897,0.52982146,0.656189,0.6292794,0.5400081,0.2,0.6,0.8,0.13333334,0.15,1.0,0.1,0.15,0.33333334,0.6666667,-0.8,0.5,0.65,-0.2,-0.51666665,0.3730015,0.74310035,0.82648724,0.70860285,0.5842804,-0.051233362,0.7408398,0.6935364,0.44162792,0.37095833,0.2,0.4,0.55,0.46666667,0.48333332,0.6,0.5,0.4,0.46666667,0.46666667,-0.4,-0.1,0.15,0.0,0.016666668,0.039645467,0.6277034,0.63595957,0.4708242,0.47896484,0.9603545,0.3722966,0.36404043,0.5291758,0.5210352,-0.9207091,0.25540683,0.27191913,-0.058351584,-0.04207035,0.8859728,1.0263327,0.79121876,0.83444256,0.9209634,0.21986587,0.5428468,0.45565352,0.3863587,0.4872567,0.98254603,1.9522225,2.0621724,1.7722255,1.6431425,0.31820545,0.53292984,0.53785425,0.51232105,0.5100001,0.6817945,0.46707013,0.46214572,0.48767892,0.4899999,-0.3635891,0.065859735,0.075708546,0.02464214,0.02000021
27,SH601916,0.014664059952148013,0.4444444444444444,,,,SH601916,浙商银行,2026-04-22,-0.0066890065,0.010033474,-0.6666691,0.0033444674,0.33333096,0.0,0.0,-0.010033474,-1.0,1.006734,1.0101011,1.0,1.0028659,1.0170317,1.0024331,1.0413625,1.0194647,1.0024331,1.010219,1.0072993,1.0125304,1.0215734,1.0103812,0.00717659,0.0077791326,0.016935788,0.020523822,0.019831738,-0.0043795654,0.0008552687,-0.0015019312,-0.0016942332,0.00045011187,0.9310345,0.110803686,0.275269,0.52811867,0.15711556,-0.0014598551,-0.011147985,0.0017379228,0.0029929648,-0.023659492,1.0203993,1.0203993,1.0505297,1.0602598,1.0602598,1.0,0.996633,0.98689944,0.98689944,0.9709773,1.0170317,1.0170317,1.0218978,1.0437957,1.0335767,1.0058395,1.0,1.0,1.0,0.9975669,0.2,0.3,0.275,0.18333334,0.39166668,0.0,0.14167091,0.20588572,0.17857835,0.32506564,0.2,0.6,0.1,0.16666667,0.5833333,1.0,0.1,0.45,0.6333333,0.13333334,-0.8,0.5,-0.35,-0.46666667,0.45,0.274083,0.6212683,0.36997357,0.5365146,0.2748985,-0.81157,0.5459044,-0.25355086,-0.28700614,-0.09834275,0.0,0.2,0.2,0.3,0.38333333,0.6,0.5,0.55,0.5,0.46666667,-0.6,-0.3,-0.35,-0.2,-0.083333336,0.0,0.47058824,0.31111112,0.45833334,0.49704143,1.0,0.5294118,0.6888889,0.5416667,0.5029586,-1.0,-0.05882353,-0.37777779,-0.083333336,-0.00591716,0.9597364,0.93603295,1.37935,1.7290459,1.7531798,0.13256404,0.22391585,0.7022535,0.8091645,0.64749414,1.1411318,1.0985062,2.3629534,1.8418217,1.6570264,0.31858617,0.40877596,0.40570349,0.46983218,0.49914965,0.6814138,0.5912241,0.5942965,0.5301678,0.5008504,-0.36282763,-0.18244809,-0.18859303,-0.06033562,-0.0017007118
28,SH600276,0.014441157342477041,0.7777777777777778,,,,SH600276,恒瑞医药,2026-04-22,-0.0028777763,0.017985577,-0.16000466,0.0061150705,0.33999857,0.008992731,0.49999675,-1.1657524e-07,-6.4815954e-06,1.002886,1.0090188,0.99098134,0.9970377,1.0413053,1.0362545,0.9675323,1.0200233,1.1024541,1.0148996,1.018146,1.0113639,1.0064876,1.0194206,0.013994324,0.015308432,0.026023822,0.025390992,0.032216948,-0.008369485,-0.0018539692,0.0018059205,0.001043469,-0.00086344435,0.89419794,0.1344482,0.16854782,0.13088849,0.2190785,0.0018394183,-0.0098032,-0.028520122,-0.021617886,0.0060509956,1.0461767,1.0542923,1.0542923,1.0542923,1.1120142,0.99098134,0.9884572,0.9218988,0.9218988,0.9218988,1.0203105,1.0306997,1.0351017,1.0277777,1.0467168,1.0044744,1.0044744,0.9959588,0.9951672,0.9955993,0.2,0.2,0.3,0.36666667,0.26666668,0.16339555,0.17532915,0.58991736,0.58991736,0.4108096,0.2,0.5,0.75,0.8333333,0.016666668,1.0,0.4,0.15,0.43333334,0.71666664,-0.8,0.1,0.6,0.4,-0.7,0.40326226,0.2810906,0.19685598,0.27789596,0.13910548,-0.57460403,0.09033317,0.2956677,0.21690284,0.17731398,0.2,0.4,0.45,0.43333334,0.4,0.8,0.6,0.55,0.56666666,0.6,-0.6,-0.2,-0.1,-0.13333334,-0.2,0.00431563,0.36213866,0.5442482,0.48053142,0.4445303,0.9956844,0.6378614,0.4557518,0.5194686,0.5554697,-0.9913687,-0.27572268,0.08849641,-0.038937163,-0.11093936,0.99266124,1.1588162,1.2291737,1.0464112,1.0570893,0.1683169,0.3491471,0.37760684,0.4131645,0.38286862,1.049158,1.1080551,1.2290303,1.3188146,1.2236017,0.18346632,0.4484291,0.5206832,0.50483274,0.50273275,0.8165337,0.5515709,0.4793168,0.49516723,0.49726728,-0.63306737,-0.103141785,0.04136641,0.009665546,0.00546547
29,SH600036,0.014413626707328285,0.5555555555555556,,,,SH600036,招商银行,2026-04-22,-0.0032605962,0.0102834245,-0.317073,0.00401309,0.3902484,0.0030097389,0.29267862,-0.0042639473,-0.41464272,1.0032712,1.0072975,0.9969804,1.0002743,1.0040368,0.99697244,0.9876567,0.9869192,0.97003454,1.0010481,0.9949346,0.99400496,0.9949605,0.9849843,0.0040252106,0.009168041,0.007661685,0.0085900575,0.015210542,2.7172393e-05,0.002221889,0.00042285438,-5.0887567e-05,0.00060090236,0.00011392486,0.5383976,0.10661078,0.0027197748,0.47601244,-0.00110238,-0.0049331025,0.001977908,0.005777387,-0.0027109091,1.010309,1.010309,1.010309,1.0155878,1.0155878,0.9896723,0.97935426,0.97935426,0.97006255,0.9388547,1.0034623,1.0034158,1.0022668,1.0032605,1.0000466,0.99888986,0.9862438,0.98767227,0.9878741,0.97327954,0.4,0.6,0.7,0.6,0.8,0.5004551,0.6669667,0.6669667,0.6576013,0.79685706,0.2,0.6,0.8,0.16666667,0.5833333,0.6,0.3,0.65,0.3,0.083333336,-0.4,0.3,0.15,-0.13333334,0.5,0.12136189,0.498796,0.44685608,0.16309237,-0.6702809,0.018198896,0.7306547,0.6035597,0.16630585,0.08891301,0.4,0.4,0.45,0.46666667,0.46666667,0.4,0.5,0.5,0.46666667,0.5,0.0,-0.1,-0.05,0.0,-0.033333335,0.40877214,0.52465194,0.548773,0.53275025,0.534731,0.5912278,0.47534803,0.451227,0.46724972,0.46526903,-0.18245572,0.04930392,0.09754596,0.06550055,0.06946192,1.1219699,1.183591,1.1952586,1.2430998,1.6899501,0.08461911,0.3207505,0.27722368,0.26742005,0.86864996,1.0812821,1.3866003,1.1673473,1.2328187,1.1269805,0.0015542784,0.43648118,0.47853583,0.4868362,0.47870874,0.99844575,0.5635188,0.52146417,0.5131638,0.52129126,-0.99689144,-0.12703763,-0.042928312,-0.026327621,-0.0425825
30,SZ002352,0.011850685761633532,0.4444444444444444,,,,,,2026-04-22,-0.0016277729,0.011937075,-0.13636279,0.0070537566,0.5909116,0.0032555459,0.27272558,-0.0054259836,-0.45454884,1.0016304,1.0086957,0.99673915,1.0022415,1.0233598,1.0312184,0.97036767,1.0141312,1.0564528,1.0031867,1.008897,1.0133454,1.0101393,1.0218757,0.010000414,0.0102652125,0.014891957,0.01849604,0.024838189,-0.0036625972,-0.0021445928,-0.00035539328,8.695104e-05,-0.0008393158,0.33533767,0.40009698,0.01993347,0.0017127489,0.34826583,0.004138469,0.0007537689,-0.009969101,-0.011400169,0.0028840841,1.0309458,1.0388488,1.0505286,1.0505286,1.0890791,0.991831,0.991831,0.97115695,0.9540683,0.9540683,1.0056236,1.0199856,1.0277576,1.0249314,1.0366257,0.99704397,0.99945205,0.9985292,0.99714494,1.0014997,0.6,0.3,0.3,0.33333334,0.2,0.2088467,0.1737427,0.36339223,0.4761721,0.34020746,0.2,0.5,0.3,0.53333336,0.016666668,0.6,0.8,0.05,0.3,0.65,-0.4,-0.3,0.25,0.23333333,-0.6333333,-0.32241192,-0.039626617,0.47664756,0.20895876,0.41946027,-0.77706885,-0.15647845,0.5325102,0.3450586,0.29331446,0.2,0.3,0.55,0.5,0.43333334,0.8,0.7,0.45,0.46666667,0.53333336,-0.6,-0.4,0.1,0.033333335,-0.1,0.16390033,0.3051306,0.57937443,0.47689775,0.4554151,0.8360997,0.6948694,0.42062557,0.5231023,0.54458493,-0.6721993,-0.3897388,0.15874887,-0.046204526,-0.089169815,1.2075393,1.2253928,1.4030062,1.4298762,1.7461346,0.39772353,0.35006484,0.618798,0.6198638,0.7300356,1.6613979,1.1613929,1.7063627,1.5772012,1.2323872,0.3424856,0.41415805,0.4995104,0.49637365,0.48546758,0.6575144,0.58584195,0.5004896,0.50362635,0.51453245,-0.31502876,-0.17168392,-0.0009791588,-0.007252666,-0.02906486
31,SH601059,0.011217769656659552,0.5555555555555556,,,,SH601059,信达证券,2026-04-22,0.001189032,0.008917989,0.1333296,0.003567179,0.39999813,0.0041617784,0.46667227,0.0017836312,0.20000373,0.9988124,1.0035629,0.99465555,1.0002192,1.003519,0.9917888,0.98005867,1.0346041,1.0533725,1.0010557,1.0006452,0.98868036,0.99884653,1.0236852,0.003672127,0.0076892814,0.014784,0.022893593,0.030483829,-0.0018181764,0.00056518224,0.001873305,-0.0010225767,-0.0014304562,0.6128817,0.049524143,0.5619544,0.15461998,0.6715988,0.002580652,-0.0031884706,-0.006476738,0.015980842,0.018513225,1.0147617,1.0154469,1.0154469,1.0423101,1.06693,0.99171555,0.97587115,0.96114,0.95936525,0.95936525,1.0028152,1.0046921,1.0021114,1.0279179,1.0533725,0.9985924,0.9985924,0.97395897,0.97560114,0.9917888,0.6,0.5,0.75,0.56666666,0.28333333,0.35947192,0.6096881,0.7155635,0.48990077,0.3777698,0.2,0.2,0.6,0.1,0.26666668,0.8,0.1,0.2,0.3,0.65,-0.6,0.1,0.4,-0.2,-0.38333333,-0.18888399,0.04701506,0.1361647,0.30401158,0.61419886,0.613505,0.6860563,0.6666883,0.22127482,0.009621806,0.4,0.5,0.45,0.4,0.41666666,0.6,0.5,0.55,0.56666666,0.51666665,-0.2,0.0,-0.1,-0.16666667,-0.1,0.38461456,0.566038,0.5598592,0.43123543,0.431988,0.6153855,0.433962,0.4401408,0.56876457,0.568012,-0.2307709,0.13207603,0.119718395,-0.13752913,-0.13602397,0.7666098,0.84230965,0.8624442,1.0568199,1.5588158,0.18528219,0.29916638,0.28354132,0.45158386,0.8261254,0.3212985,1.2886616,1.1003195,1.8513923,1.5621052,0.7216457,0.4806374,0.46377373,0.5063697,0.48548204,0.2783543,0.51936257,0.5362263,0.49363026,0.51451796,0.44329143,-0.03872517,-0.07245253,0.012739451,-0.029035924
32,SZ000166,0.010857477581975741,0.4444444444444444,,,,,,2026-04-22,0.0021367976,0.017093984,0.12500289,0.012820469,0.74999887,0.0021367185,0.124998264,-0.008546953,-0.49999768,0.99786776,1.0127932,0.9957356,1.0036173,1.0134952,1.0107962,1.0080972,1.0404857,1.0958165,1.0075574,1.0078273,1.0048583,1.0174088,1.0453441,0.0058513964,0.00845895,0.009606669,0.023243425,0.035643887,-0.0035087622,0.00021265657,0.00027193455,-0.0017776538,-0.0018714152,0.89893615,0.0057934346,0.028044727,0.45331052,0.8407562,-0.0005398096,-0.008784185,-0.0074416525,0.008367098,0.009862641,1.02203,1.0238112,1.0260767,1.0748744,1.1072677,0.9957356,0.9870719,0.97875804,0.97875804,0.97875804,1.011336,1.0134952,1.0134952,1.0458839,1.0815115,1.0021592,1.0021592,0.99811065,0.9997301,1.0080972,0.2,0.2,0.325,0.25,0.125,0.1621793,0.35188815,0.4489127,0.22100256,0.16529465,0.2,0.2,0.05,0.16666667,0.083333336,1.0,0.1,0.45,0.6333333,0.81666666,-0.8,0.1,-0.4,-0.46666667,-0.73333335,-0.37175313,-0.2608846,0.12232613,0.23463441,0.47994733,-0.0042746626,0.38951644,0.45045096,0.0840723,0.050539076,0.0,0.3,0.35,0.4,0.4,0.6,0.5,0.55,0.53333336,0.55,-0.6,-0.2,-0.2,-0.13333334,-0.15,0.0,0.4200002,0.4769231,0.42990658,0.41012654,1.0,0.5799998,0.5230769,0.5700934,0.5898735,-1.0,-0.15999962,-0.04615376,-0.14018685,-0.17974694,0.78620297,0.9036294,0.8778286,0.94216937,1.1128501,0.1452529,0.34312075,0.26520136,0.27640834,0.4178692,1.1297247,1.3932585,1.0802495,1.3859842,1.1935815,0.71331865,0.4641228,0.5065586,0.5170782,0.47149634,0.28668132,0.53587717,0.4934414,0.48292175,0.52850366,0.42663735,-0.07175438,0.013117175,0.034156475,-0.057007343
33,SH601658,0.010687915801751605,0.4444444444444444,,,,SH601658,邮储银行,2026-04-22,-0.009596857,0.013435638,-0.7142837,0.0038387806,0.2857163,0.0,0.0,-0.013435638,-1.0,1.0096898,1.0135658,1.0,1.004578,0.9900426,0.9786628,0.972973,0.96443814,0.99573255,0.99516356,0.98534846,0.9865576,0.9847321,0.98309624,0.012982775,0.014829101,0.011486688,0.01285902,0.01392773,0.006543395,0.004301906,0.00034973683,0.0002822804,-3.9077587e-08,0.6350548,0.7714426,0.032445997,0.037346285,2.4010136e-09,-0.008250342,-0.00470706,0.01011992,0.011174866,0.016904933,1.0215882,1.0215882,1.0215882,1.0215882,1.0215882,0.9757001,0.9595293,0.9595293,0.9440075,0.9440075,1.0042675,1.000569,0.99544805,0.9943101,0.9943101,0.9815078,0.9721195,0.9786628,0.9778093,0.972404,0.6,0.8,0.85,0.8666667,0.8333333,0.5295466,0.6521333,0.6521333,0.72173196,0.72173196,0.8,0.9,0.95,0.96666664,0.98333335,0.4,0.3,0.65,0.3,0.65,0.4,0.6,0.3,0.6666667,0.33333334,0.74378365,0.6451745,0.6849423,0.22850312,-0.025000755,0.8675499,0.77355963,0.6977633,0.23372555,0.11441431,0.4,0.4,0.45,0.5,0.46666667,0.4,0.5,0.5,0.46666667,0.5,0.0,-0.1,-0.05,0.033333335,-0.033333335,0.60606104,0.6315796,0.58260864,0.56281406,0.50415516,0.39393896,0.36842042,0.41739136,0.43718594,0.49584487,0.21212207,0.26315913,0.1652173,0.1256281,0.008310274,1.2919017,1.1917707,1.24261,1.32247,1.364845,0.5684894,0.4390377,0.3493443,0.3473715,0.359372,1.1373478,1.1033713,0.86320657,1.0538944,0.9940505,0.4229694,0.47528946,0.4609043,0.5021272,0.50066584,0.5770306,0.52471054,0.5390957,0.49787283,0.49933416,-0.15406118,-0.049421046,-0.07819141,0.0042543695,0.0013316688
34,SH600999,0.010419889784060592,0.5555555555555556,,,,SH600999,招商证券,2026-04-22,-0.0045102686,0.019329874,-0.23333152,0.013530923,0.7000006,0.0012886818,0.06666788,-0.01675251,-0.86666423,1.0045307,1.0181229,0.9987055,1.0070534,1.02589,1.0285378,0.987055,1.0388349,1.0862018,1.0128273,1.0180641,1.010606,1.0147789,1.0487692,0.009507373,0.010294984,0.01446741,0.018824572,0.040823776,-0.0058840676,-0.001832974,0.0013734695,-0.0003947369,-0.0020054765,0.9575783,0.29058465,0.31544563,0.034077443,0.73605216,-0.001059168,-0.0098157395,-0.02365401,-0.009055157,0.010392329,1.033657,1.0480164,1.0480164,1.0556635,1.1229177,0.9987055,0.9987055,0.973405,0.96634305,0.96634305,1.0185937,1.0263019,1.02589,1.0289497,1.0920858,1.0077671,1.0093557,0.9986466,0.9986466,1.0113564,0.2,0.1,0.3,0.26666668,0.13333334,0.037037663,0.02625219,0.35644686,0.37681147,0.21495785,0.2,0.2,0.6,0.16666667,0.15,1.0,1.0,0.15,0.3,0.65,-0.8,-0.8,0.45,-0.13333334,-0.5,-0.38414052,-0.12732615,0.34465486,0.21744476,0.6087337,-0.33497974,0.3065368,0.33999464,0.0891517,0.07165485,0.0,0.2,0.35,0.36666667,0.38333333,0.8,0.7,0.55,0.56666666,0.56666666,-0.8,-0.5,-0.2,-0.2,-0.18333334,0.0,0.32490978,0.53583056,0.43292692,0.4241325,1.0,0.6750902,0.4641694,0.5670731,0.57586753,-1.0,-0.35018045,0.07166116,-0.13414617,-0.15173501,0.62298685,0.62426984,0.5496201,0.6079847,0.80876225,0.2415171,0.28245807,0.23564489,0.24993351,0.3914005,1.0540481,1.2354592,1.0898206,1.318578,1.079634,0.7282667,0.54658437,0.5498743,0.53476113,0.5062031,0.27173325,0.45341566,0.4501257,0.46523887,0.49379689,0.45653346,0.093168676,0.09974862,0.06952227,0.012406221
35,SH601328,0.009938668443204086,0.3333333333333333,,,,SH601328,交通银行,2026-04-22,-0.008534829,0.011379772,-0.75,0.0014225136,0.12500371,0.0014224292,0.12499629,-0.008534913,-0.7500074,1.0086083,1.010043,0.9985653,1.0034021,0.9941953,0.99155676,0.9783641,0.96569926,0.9783641,1.0018997,0.9933509,0.9948813,0.9905541,0.97462624,0.0074310764,0.011375799,0.011271405,0.012717368,0.020135267,0.0023218975,0.0033517198,0.00040311823,0.0006861913,0.0008960997,0.24407463,0.79576176,0.044768944,0.2256304,0.6040846,-0.0065435297,-0.008433669,0.0012891055,-0.0005038722,-0.0010611753,1.0197686,1.0197686,1.0228715,1.0228715,1.0228715,0.98837537,0.9696759,0.9641648,0.95529383,0.92948914,1.00781,1.001372,1.0045383,1.0005277,0.9917678,0.9972559,0.98237467,0.98385227,0.98121375,0.95408976,0.6,0.8,0.675,0.78333336,0.89166665,0.37029064,0.605359,0.6104111,0.6615527,0.75507724,0.8,0.9,0.25,0.5,0.75,0.4,0.3,0.05,0.3,0.13333334,0.4,0.6,0.2,0.2,0.6166667,0.6734197,0.40535372,0.33340794,-0.120401636,-0.4944461,0.83902675,0.65022314,0.541589,-0.018362284,0.018940415,0.4,0.5,0.6,0.6333333,0.53333336,0.6,0.5,0.35,0.33333334,0.41666666,-0.2,0.0,0.25,0.3,0.11666667,0.59016395,0.56349206,0.58232933,0.57505774,0.52392066,0.40983605,0.43650794,0.4176707,0.42494226,0.47607934,0.18032786,0.12698413,0.16465864,0.15011548,0.047841307,1.1452208,1.1474204,1.2970836,1.38424,1.6671304,0.12737292,0.15558127,0.28676015,0.31896695,0.6054472,0.7736424,0.5375524,0.74396825,1.3059143,1.1690216,0.26335248,0.39004138,0.42558017,0.48458207,0.48707452,0.73664755,0.6099586,0.57441986,0.51541793,0.51292545,-0.47329503,-0.21991722,-0.14883965,-0.030835876,-0.025850948
36,SZ000708,0.009798864106748618,0.5555555555555556,,,,,,2026-04-22,-0.015625,0.022235503,-0.702705,0.0060096006,0.2702705,0.0006009029,0.027024478,-0.021033699,-0.94595104,1.0158731,1.021978,0.9993895,1.0082109,1.0129024,1.0177581,0.9762764,1.0628469,0.9689234,1.018979,1.0237375,1.0131937,1.012426,1.0038985,0.011811392,0.011783003,0.015531631,0.027213156,0.045403805,-0.006243079,-0.0028545698,0.0013424932,2.1882379e-05,0.0009906406,0.6984502,0.53799814,0.26149184,5.0110983e-05,0.14519364,-0.006492776,-0.010891962,-0.025947377,-0.012743322,-0.033122364,1.0354921,1.0477018,1.0477018,1.0897367,1.1196468,0.9993895,0.9993895,0.97313863,0.9494119,0.90177304,1.0282742,1.0333241,1.0282742,1.0294396,1.0418979,1.0127636,1.015344,0.99852943,0.99489456,0.970727,0.2,0.1,0.3,0.36666667,0.5,0.016908549,0.012635314,0.36024934,0.3605071,0.4508436,0.8,0.4,0.7,0.1,0.38333333,1.0,1.0,0.05,0.33333334,0.18333334,-0.2,-0.6,0.65,-0.23333333,0.2,-0.4581662,0.25383252,-0.19853482,-0.3289781,-0.022831285,-0.23313913,-0.35142934,-0.017066073,-0.43710023,-0.08979246,0.4,0.5,0.6,0.53333336,0.53333336,0.6,0.5,0.4,0.46666667,0.46666667,-0.2,0.0,0.2,0.06666667,0.06666667,0.3863079,0.41280624,0.54535806,0.43067035,0.5148857,0.6136921,0.5871937,0.45464194,0.5693297,0.48511428,-0.22738421,-0.1743875,0.09071611,-0.13865933,0.029771425,0.94062907,1.0845515,1.1981903,1.4368278,1.7623923,0.122402005,0.21873029,0.25437993,0.50356907,0.80051297,0.45425498,0.6083803,0.8782427,1.3276087,1.752793,0.43115592,0.28936866,0.41289526,0.4791308,0.48973468,0.5688441,0.7106314,0.58710474,0.5208692,0.5102653,-0.13768819,-0.4212627,-0.17420948,-0.04173837,-0.020530613
37,SH601398,0.009437411973618824,0.4444444444444444,,,,SH601398,工商银行,2026-04-22,-0.0131233735,0.019685019,-0.66666806,0.0026246912,0.13333444,0.0039369543,0.1999975,-0.01181111,-0.60000503,1.0132979,1.0159575,0.9960107,1.0029514,0.99733615,0.97336173,0.97336173,0.936601,1.0015982,1.0003197,0.9918487,0.99328715,0.986308,0.97089326,0.010028157,0.013301467,0.014373122,0.01852177,0.023715667,0.003995732,0.0038326767,0.00028921475,0.0011578602,0.00072727824,0.39690852,0.7610563,0.014171204,0.30286488,0.28683382,-0.008311136,-0.0090957545,0.0039652847,-0.0030969244,0.0076520066,1.021298,1.021298,1.0252789,1.0252789,1.0252789,0.98697364,0.9656494,0.95607954,0.9339521,0.9113115,1.0082046,1.0013852,1.0071391,1.0026639,0.99307406,0.99147576,0.9792222,0.97943527,0.97314864,0.94725627,0.6,0.8,0.7,0.76666665,0.8666667,0.37950715,0.6172768,0.6346939,0.7232033,0.7781913,0.8,0.9,0.3,0.53333336,0.76666665,0.6,0.1,0.05,0.033333335,0.4,0.2,0.8,0.25,0.5,0.36666667,0.7653478,0.25602752,0.13872088,0.011894445,-0.10170562,0.78431344,0.59004897,0.18136163,0.12076868,-0.004231048,0.4,0.6,0.55,0.6,0.48333332,0.6,0.4,0.45,0.36666667,0.48333332,-0.2,0.2,0.1,0.23333333,0.0,0.529412,0.6785715,0.5744049,0.60917443,0.49840936,0.47058803,0.32142848,0.42559513,0.39082557,0.50159067,0.05882396,0.357143,0.14880976,0.21834889,-0.0031812955,0.9951185,1.0082912,1.2263263,1.3721796,1.4728934,0.15387318,0.11862099,0.32363474,0.42331812,0.46549088,0.72604555,0.7296333,0.7812338,1.0676911,1.0812165,0.49142888,0.25599968,0.42775452,0.4863143,0.4872828,0.5085711,0.7440003,0.5722455,0.5136857,0.5127172,-0.017142229,-0.48800063,-0.14449094,-0.02737139,-0.02543436
38,SH600377,0.009378264376787829,0.3333333333333333,,,,SH600377,宁沪高速,2026-04-22,0.013322219,0.015820075,0.8421085,0.0008326184,0.0526305,0.0016652368,0.105261,0.0141548375,0.894739,0.98685294,1.0008217,0.9852096,0.99586844,0.95976496,0.954792,0.9893762,0.9950271,0.9532098,0.97848105,0.9642179,0.9720615,0.9849232,0.98726267,0.015326918,0.018559461,0.020828271,0.02661696,0.020895854,0.008634713,0.0056838742,-0.0012529052,-0.0021878334,-0.00031420076,0.79346204,0.85974497,0.1266479,0.52361643,0.0689595,0.004249533,0.010204643,0.0398411,0.046800423,0.02200625,1.0008217,1.0008217,1.0205884,1.0321164,1.0321164,0.9573025,0.94246376,0.94246376,0.94246376,0.94246376,0.9915009,0.9729205,0.99109405,1.0145118,1.0029837,0.96812844,0.9475588,0.9488246,0.9587704,0.96812844,1.0,1.0,0.95,0.7,0.7416667,0.98111933,0.98592013,0.7364678,0.641768,0.641768,1.0,1.0,0.1,0.16666667,0.5833333,0.2,0.3,0.65,0.76666665,0.8833333,0.8,0.7,-0.55,-0.6,-0.3,0.7331564,0.51796484,0.56571233,0.33502793,0.24248789,0.78750575,0.66050285,0.36099288,0.23051393,0.22371417,0.8,0.6,0.55,0.56666666,0.6,0.2,0.3,0.4,0.4,0.36666667,0.6,0.3,0.15,0.16666667,0.23333333,0.92788494,0.8225808,0.5261401,0.50807637,0.54079616,0.072115056,0.17741917,0.47385994,0.4919236,0.45920384,0.8557699,0.6451616,0.052280147,0.016152797,0.081592344,0.90193486,0.81761515,1.0646172,1.0642318,1.0848653,0.46805686,0.38425156,0.4438896,0.40017936,0.4063093,1.1901667,1.4014041,0.9044261,1.014955,0.9747662,0.52927995,0.4793878,0.49675655,0.51205105,0.50445366,0.47072005,0.5206122,0.50324345,0.48794892,0.4955463,0.05855989,-0.041224413,-0.006486888,0.02410214,0.008907369
