,datetime,instrument,score,exp_name,rid,real_label,error,abs_error
152,2026-03-17,SH600519,-0.06541544139123512,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
153,2026-03-17,SH600515,-0.014324851359769172,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
154,2026-03-17,SH600489,0.04807844663290222,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
155,2026-03-17,SH600482,0.33370695915765747,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
156,2026-03-17,SH600460,0.04985929203752464,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
157,2026-03-17,SH600547,-0.01822495473784524,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
158,2026-03-17,SH600438,-0.027020751170150133,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
159,2026-03-17,SH600426,0.0455217630487497,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
160,2026-03-17,SH600415,0.08036503791530687,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
161,2026-03-17,SH600406,-0.006601891802435328,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
